time;model_id;model_name;port_name;data
72.1902;1;kinase_Processor;out;0
72.1902;1;kinase_Processor;; Sigma 1.9488 x1_value -1.28938e-06 x2_value -0.000123018 x3_value 0.000173035 x4_value 0.0106088 x1_derivative_val 6.44689e-07 x2_derivative_val 6.02199e-05 Current Time 74.129  

74.139;1;kinase_Processor;out;0
74.139;1;kinase_Processor;; Sigma 18.5287 x1_value -3.30073e-08 x2_value -5.66194e-06 x3_value -0.000235309 x4_value 0.000608788 x1_derivative_val 1.65036e-08 x2_derivative_val 2.79796e-06 Current Time 92.6577  

92.6677;1;kinase_Processor;out;0
92.6677;1;kinase_Processor;; Sigma 1.53013 x1_value 2.72784e-07 x2_value 4.61807e-05 x3_value 0.00183977 x4_value -0.00939121 x1_derivative_val -1.36392e-07 x2_derivative_val -2.28176e-05 Current Time 94.1879  

94.1979;1;kinase_Processor;out;0
94.1979;1;kinase_Processor;; Sigma 41.6362 x1_value 6.40859e-08 x2_value 1.12668e-05 x3_value 0.000502884 x4_value 0.000608788 x1_derivative_val -3.20429e-08 x2_derivative_val -5.56929e-06 Current Time 135.824  

135.834;1;kinase_Processor;out;0
135.834;1;kinase_Processor;; Sigma 0.717684 x1_value -1.27006e-06 x2_value -0.000220617 x3_value -0.00949712 x4_value 0.00887317 x1_derivative_val 6.35031e-07 x2_derivative_val 0.000109039 Current Time 136.542  

136.552;1;kinase_Processor;out;0
136.552;1;kinase_Processor;; Sigma 1.7593 x1_value -8.1431e-07 x2_value -0.000142362 x3_value -0.00624748 x4_value -0.00112683 x1_derivative_val 4.07155e-07 x2_derivative_val 7.03667e-05 Current Time 138.301  

138.311;1;kinase_Processor;out;0
138.311;1;kinase_Processor;; Sigma 2.19246 x1_value -9.80009e-08 x2_value -1.85657e-05 x3_value -0.00100233 x4_value -0.0111268 x1_derivative_val 4.90004e-08 x2_derivative_val 9.18483e-06 Current Time 140.494  

140.504;1;kinase_Processor;out;0
140.504;1;kinase_Processor;; Sigma 16.1508 x1_value 9.43073e-09 x2_value 1.57173e-06 x3_value 5.5751e-05 x4_value -0.00112683 x1_derivative_val -4.71537e-09 x2_derivative_val -7.76435e-07 Current Time 156.644  

156.654;1;kinase_Processor;out;0
156.654;1;kinase_Processor;; Sigma 2.08088 x1_value -6.6726e-08 x2_value -1.09683e-05 x3_value -0.000369075 x4_value 0.00887317 x1_derivative_val 3.3363e-08 x2_derivative_val 5.41742e-06 Current Time 158.725  

158.735;1;kinase_Processor;out;0
158.735;1;kinase_Processor;; Sigma 18.0013 x1_value 2.69838e-09 x2_value 3.04706e-07 x3_value -7.89838e-06 x4_value -0.00112683 x1_derivative_val -1.34919e-09 x2_derivative_val -1.49654e-07 Current Time 176.726  

176.736;1;kinase_Processor;out;0
176.736;1;kinase_Processor;; Sigma 2.28943 x1_value -2.15888e-08 x2_value -2.38926e-06 x3_value 6.86771e-05 x4_value 0.00887317 x1_derivative_val 1.07944e-08 x2_derivative_val 1.17304e-06 Current Time 179.016  

179.026;1;kinase_Processor;out;0
179.026;1;kinase_Processor;; Sigma 18.248 x1_value 3.12417e-09 x2_value 2.96331e-07 x3_value -1.54085e-05 x4_value -0.00112683 x1_derivative_val -1.56208e-09 x2_derivative_val -1.45041e-07 Current Time 197.264  

197.274;1;kinase_Processor;out;0
197.274;1;kinase_Processor;; Sigma 2.32234 x1_value -2.53807e-08 x2_value -2.35038e-06 x3_value 0.000130586 x4_value 0.00887317 x1_derivative_val 1.26903e-08 x2_derivative_val 1.14981e-06 Current Time 199.586  

199.596;1;kinase_Processor;out;0
199.596;1;kinase_Processor;; Sigma 18.6251 x1_value 4.09062e-09 x2_value 3.19869e-07 x3_value -2.6505e-05 x4_value -0.00112683 x1_derivative_val -2.04531e-09 x2_derivative_val -1.55844e-07 Current Time 218.211  

199.596;1;kinase_Processor;; Sigma 18.6251 x1_value 4.09062e-09 x2_value 3.19869e-07 x3_value -2.6505e-05 x4_value -0.00112683 x1_derivative_val -2.04531e-09 x2_derivative_val -1.55844e-07 Current Time 218.211  

